"municipality","votes","candidate","parties","file","district"
"大府市",14486,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"大府市",24534,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"尾張旭市",4431,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"尾張旭市",13955,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"尾張旭市",20614,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"豊明市",3651,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"豊明市",10695,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"豊明市",17179,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"日進市",5440,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"日進市",15179,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"日進市",23281,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"長久手市",3228,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"長久手市",9591,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"長久手市",14502,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"東郷町",2386,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"東郷町",6862,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"東郷町",10876,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"愛知県第７区 合計",30956,"すやま　初美","日本共産党","000785237.xls","愛知県第７区"
"愛知県第７区 合計",88914,"森本　かずよし","立憲民主党","000785237.xls","愛知県第７区"
"愛知県第７区 合計",144725,"鈴木　じゅんじ","自由民主党","000785237.xls","愛知県第７区"
"半田市",27017,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"半田市",23989,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"常滑市",12075,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"常滑市",13450,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"東海市",26155,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"東海市",23314,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"知多市",19029,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"知多市",20122,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"阿久比町",7063,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"阿久比町",7094,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"東浦町",12281,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"東浦町",11827,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"南知多町",2711,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"南知多町",6038,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"美浜町",4664,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"美浜町",6058,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"武豊町",9654,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"武豊町",9822,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"愛知県第８区 合計",120649,"ばんの　豊","立憲民主党","000785237.xls","愛知県第８区"
"愛知県第８区 合計",121714,"いとう　忠彦","自由民主党","000785237.xls","愛知県第８区"
"一宮市（９区）",15578,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"一宮市（９区）",10296,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"津島市",12797,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"津島市",13482,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"稲沢市",31610,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"稲沢市",29234,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"愛西市",15069,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"愛西市",13641,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"弥富市",10857,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"弥富市",8882,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"あま市",18844,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"あま市",17918,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"大治町",5934,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"大治町",5678,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"蟹江町",8016,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"蟹江町",7718,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"飛島村",1508,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"飛島村",873,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"愛知県第９区 合計",120213,"長坂　やすまさ","自由民主党","000785237.xls","愛知県第９区"
"愛知県第９区 合計",107722,"岡本　みつのり","立憲民主党","000785237.xls","愛知県第９区"
"一宮市（10区）",48221,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"一宮市（10区）",12893,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"一宮市（10区）",32026,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"一宮市（10区）",7680,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"一宮市（10区）",38457,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"江南市",15726,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"江南市",4175,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"江南市",10139,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"江南市",2856,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"江南市",12567,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"岩倉市",7251,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"岩倉市",1723,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"岩倉市",4545,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"岩倉市",1464,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"岩倉市",5187,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"大口町",4370,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"大口町",889,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"大口町",2405,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"大口町",628,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"大口町",2509,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"扶桑町",5539,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"扶桑町",1309,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"扶桑町",4260,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"扶桑町",977,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"扶桑町",3881,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"愛知県第10区 合計",81107,"エサキ　鉄磨","自由民主党","000785237.xls","愛知県第10区"
"愛知県第10区 合計",20989,"安井　みさこ","れいわ新選組","000785237.xls","愛知県第10区"
"愛知県第10区 合計",53375,"藤原　のりまさ","立憲民主党","000785237.xls","愛知県第10区"
"愛知県第10区 合計",13605,"いたくら　正文","日本共産党","000785237.xls","愛知県第10区"
"愛知県第10区 合計",62601,"杉本　和巳","日本維新の会","000785237.xls","愛知県第10区"
"豊田市（11区）",139427,"八木　てつや","自由民主党","000785237.xls","愛知県第11区"
"豊田市（11区）",31832,"本多　のぶひろ","日本共産党","000785237.xls","愛知県第11区"
"豊田市（11区）",29519,"梅村　ただし","（無所属）","000785237.xls","愛知県第11区"
"みよし市",18591,"八木　てつや","自由民主党","000785237.xls","愛知県第11区"
"みよし市",4956,"本多　のぶひろ","日本共産党","000785237.xls","愛知県第11区"
"みよし市",4471,"梅村　ただし","（無所属）","000785237.xls","愛知県第11区"
"愛知県第11区 合計",158018,"八木　てつや","自由民主党","000785237.xls","愛知県第11区"
"愛知県第11区 合計",36788,"本多　のぶひろ","日本共産党","000785237.xls","愛知県第11区"
"愛知県第11区 合計",33990,"梅村　ただし","（無所属）","000785237.xls","愛知県第11区"
"岡崎市",99344,"しげとく　和彦","立憲民主党","000785237.xls","愛知県第12区"
"岡崎市",87330,"あおやま　周平","自由民主党","000785237.xls","愛知県第12区"
"西尾市",43192,"しげとく　和彦","立憲民主党","000785237.xls","愛知県第12区"
"西尾市",40753,"あおやま　周平","自由民主党","000785237.xls","愛知県第12区"
"愛知県第12区 合計",142536,"しげとく　和彦","立憲民主党","000785237.xls","愛知県第12区"
"愛知県第12区 合計",128083,"あおやま　周平","自由民主党","000785237.xls","愛知県第12区"
"碧南市",18499,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"碧南市",12580,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"刈谷市",34251,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"刈谷市",40974,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"安城市",42478,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"安城市",50460,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"知立市",14769,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"知立市",18784,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"高浜市",10206,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"高浜市",11235,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"愛知県第13区 合計",120203,"石井　たく","自由民主党","000785237.xls","愛知県第13区"
"愛知県第13区 合計",134033,"おおにし　健介","立憲民主党","000785237.xls","愛知県第13区"
"豊川市",30521,"田中　かつのり","立憲民主党","000785237.xls","愛知県第14区"
"豊川市",54102,"今枝　宗一郎","自由民主党","000785237.xls","愛知県第14区"
"豊川市",3931,"のざわ　康幸","日本共産党","000785237.xls","愛知県第14区"
"豊田市（14区）",318,"田中　かつのり","立憲民主党","000785237.xls","愛知県第14区"
"豊田市（14区）",1006,"今枝　宗一郎","自由民主党","000785237.xls","愛知県第14区"
"豊田市（14区）",37,"のざわ　康幸","日本共産党","000785237.xls","愛知県第14区"
"蒲郡市",12258,"田中　かつのり","立憲民主党","000785237.xls","愛知県第14区"
"蒲郡市",23601,"今枝　宗一郎","自由民主党","000785237.xls","愛知県第14区"
"蒲郡市",1436,"のざわ　康幸","日本共産党","000785237.xls","愛知県第14区"
"新城市",8032,"田中　かつのり","立憲民主党","000785237.xls","愛知県第14区"
